i,t,rho,beta,power,flux,s_Fuel,s_Precursors,s_Structure,s_Water,s_Xenon
14300,143.00000000001492,0.08950893866828287,0.0066462184071056935,22406895.151615866,2.6706576107507163e-06,192.76571920109458,4.3213630145418196e-07,1960.8941677404896,41666.66663646479,0.0036792387972223875
14400,144.000000000014,0.08964232921145614,0.006644680355174874,24506632.31705278,2.9209233884725275e-06,192.76569708162987,4.7252138284312e-07,1960.8941677404896,41666.66663366053,0.0036779236890865093
14500,145.0000000000131,0.08978746713004242,0.00664300915616193,26806864.411906973,3.1950859758835906e-06,192.76567288768135,5.167420705134375e-07,1960.8941677404896,41666.66663059325,0.0036764930218681816
14600,146.0000000000122,0.08994546861830004,0.006641192339137368,29327441.14051245,3.495511241328987e-06,192.76564642084736,5.651742002801837e-07,1960.8941677404896,41666.66662723786,0.0036749358387284546
14700,147.00000000001128,0.09011755928366887,0.006639216242703819,32090312.544548016,3.8248153904663555e-06,192.76561746302352,6.182326399816538e-07,1960.8941677404896,41666.666623566605,0.0036732401129067507
14800,148.00000000001037,0.09030508551518551,0.006637065897472061,35119777.07734738,4.185894534019029e-06,192.76558577430555,6.763757645611971e-07,1960.8941677404896,41666.66661954918,0.0036713926373434743
14900,149.00000000000946,0.09050952715490101,0.0066347248961787205,38442763.8156822,4.581958324343749e-06,192.7655510906431,7.401105233766999e-07,1960.8941677404896,41666.66661515206,0.0036693789017950467
15000,150.00000000000855,0.09073251164411199,0.006632175250007985,42089154.379517846,5.0165683247558315e-06,192.7655131212093,8.099981924560456e-07,1960.8941677404896,41666.666610338296,0.003667182955815423
15100,151.00000000000765,0.09097582984307907,0.00662939722948777,46092151.1925244,5.493681902167108e-06,192.76547154544426,8.866609214415094e-07,1960.8941677404896,41666.66660506737,0.0036647872557293375
15200,152.00000000000674,0.09124145375459289,0.006626369188108264,50488700.00899205,6.017702587687637e-06,192.76542600972772,9.707892055631198e-07,1960.8941677404896,41666.66659929443,0.0036621724934295407
15300,153.00000000000583,0.09153155641886539,0.006623067366554155,55319976.21214713,6.593538038083113e-06,192.76537612362196,1.0631504379890828e-06,1960.8941677404896,41666.666592969945,0.0036593174044835712
15400,154.00000000000492,0.09184853429191638,0.0066194656751427695,60631946.325617775,7.226666961819684e-06,192.76532145562314,1.1645987283771519e-06,1960.8941677404896,41666.666586039224,0.0036561985526246967
15500,155.000000000004,0.09219503247253366,0.006615535451713109,66476018.56431999,7.923216657636934e-06,192.7652615283399,1.2760862107314283e-06,1960.8941677404896,41666.666578441705,0.0036527900872124794
15600,156.0000000000031,0.09257397320630689,0.006611245191804214,72909799.19905448,8.69005316496156e-06,192.76519581301196,1.3986761094542971e-06,1960.8941677404896,41666.6665701104,0.003649063469664487
15700,157.0000000000022,0.09298858817137563,0.00660656024748711,79997975.16952114,9.534886461756007e-06,192.76512372325524,1.5335578889440827e-06,1960.8941677404896,41666.66656097097,0.003644987164161158
15800,158.00000000000128,0.09344245514233276,0.006601442490656407,87813347.94592763,1.0466393689550518e-05,192.76504460790684,1.6820648820122124e-06,1960.8941677404896,41666.666550940776,0.0036405262870850058
15900,159.00000000000037,0.09393953973937441,0.006595849935933152,96438049.36042497,1.1494364067294651e-05,192.76495774280923,1.8456948793747387e-06,1960.8941677404896,41666.66653992811,0.003635642208641011
16000,159.99999999999946,0.09448424310476015,0.006589736317556744,105964977.3340107,1.2629870014351124e-05,192.7648623213486,2.026134271175847e-06,1960.8941677404896,41666.66652783064,0.0036302920988771177
16100,160.99999999999855,0.09508145651209376,0.006583050613730479,116499498.54354917,1.3885470089841272e-05,192.7647574435157,2.2252864680099325e-06,1960.8941677404896,41666.666514534314,0.003624428408831679
16200,161.99999999999764,0.09573662411453251,0.006575736510802786,128161476.6781488,1.5275450738692168e-05,192.76464210321222,2.4453055012075295e-06,1960.8941677404896,41666.666499911575,0.003617998275714788
16300,162.99999999999673,0.09645581528382817,0.006567731798380935,141087699.78522277,1.6816115604822864e-05,192.76451517346132,2.6886359207800227e-06,1960.8941677404896,41666.66648381951,0.0036109428388022046
16400,163.99999999999582,0.09724580829505021,0.006558967684944282,155434799.32496738,1.8526133450613243e-05,192.76437538910392,2.958060388385187e-06,1960.8941677404896,41666.666466097755,0.0036031964499813845
16500,164.9999999999949,0.09811418748677629,0.006549368021700197,171382778.317064,2.0426958673525212e-05,192.76422132646405,3.256756720718422e-06,1960.8941677404896,41666.66644656582,0.003594685759508449
16600,165.999999999994,0.09906945649217486,0.006538848420247728,189139298.25262567,2.2543342259268674e-05,192.76405137934006,3.588366601096391e-06,1960.8941677404896,41666.66642501999,0.0035853286533448513
16700,166.9999999999931,0.10012117071768306,0.00652731524700754,208944916.83340696,2.4903956063210847e-05,192.7638637305201,3.9570787779416476e-06,1960.8941677404896,41666.666401229915,0.0035750330132277024
16800,167.99999999999218,0.10128009297426734,0.0065146644742568776,231079524.65102732,2.754215999236375e-05,192.76365631781235,4.367730355256652e-06,1960.8941677404896,41666.66637493416,0.003563695264109313
16900,168.99999999999127,0.1025583770829979,0.006500780363869138,255870303.60005206,3.049695056145681e-05,192.76342679331202,4.825930816605248e-06,1960.8941677404896,41666.66634583507,0.0035511986654184154
17000,169.99999999999037,0.10396978543615097,0.006485533955378517,283701630.1231224,3.381414125178616e-05,192.76317247428165,5.338214800451492e-06,1960.8941677404896,41666.666313592534,0.0035374112922773966
17100,170.99999999998946,0.10552994796705299,0.006468781324629254,315027482.24951786,3.754784129494348e-05,192.7628902835555,5.912231487021095e-06,1960.8941677404896,41666.66627781628,0.003522183639742983
17200,171.99999999998855,0.10725667186015313,0.006450361572868896,350387095.06780976,4.176232163447234e-05,192.76257667677314,6.556980943743105e-06,1960.8941677404896,41666.66623805707,0.0035053457665187243
17300,172.99999999998764,0.10917031373882839,0.006430094498533928,390424865.4432016,4.653438735116397e-05,192.76222755292963,7.283111163306735e-06,1960.8941677404896,41666.6661937949,0.003486703873363144
17400,173.99999999998673,0.11129422916260781,0.006407777894989409,435915863.76387703,5.195641838507982e-05,192.76183814362443,8.103294184833744e-06,1960.8941677404896,41666.66614442522,0.003466036184206102
17500,174.99999999998582,0.11365531826000289,0.0063831844069863,487798813.2456218,5.814030030910552e-05,192.76140287488772,9.032706154642453e-06,1960.8941677404896,41666.66608924138,0.003443087962979305
17600,175.9999999999849,0.11628469149418957,0.0063560578665460355,547219113.3743037,6.52225522542311e-05,192.76091519339428,1.008964525731979e-05,1960.8941677404896,41666.66602741243,0.003417565454006922
17700,176.999999999984,0.11921848626573478,0.006326109015523522,615585516.1796982,7.337108210347747e-05,192.76036734597818,1.1296334326515677e-05,1960.8941677404896,41666.66595795532,0.0033891284754434194
17800,177.9999999999831,0.12249887376086815,0.006293010507772777,694645570.7420534,8.27941786545449e-05,192.75975009730303,1.2679973443113648e-05,1960.8941677404896,41666.66587969921,0.003357381319818858
17900,178.99999999998218,0.1261753067267008,0.006256391069912251,786587180.8137593,9.375261618108319e-05,192.75905236472727,1.4274134739017763e-05,1960.8941677404896,41666.665791238884,0.003321861518485985
18000,179.99999999998127,0.1303060733747044,0.006215828688772032,894176967.2882859,0.00010657614573049144,192.7582607410071,1.6120631308879374e-05,1960.8941677404896,41666.66569087443,0.0032820259021001837
18100,180.99999999998036,0.13496024109986474,0.006170842690752846,1020951229.2529849,0.00012168625559945795,192.75735886316286,1.8272051507478164e-05,1960.8941677404896,41666.66557653104,0.003237233231454001
18200,181.99999999997945,0.14022009672612237,0.00612088459298921,1171483203.457157,0.00013962802574875554,192.75632656747914,2.0795240134422255e-05,1960.8941677404896,41666.66544565218,0.003186722477832585
18300,182.99999999997854,0.14618421749214425,0.006065327655756407,1351762789.344757,0.00016111538688718554,192.7551387428326,2.3776147395025717e-05,1960.8941677404896,41666.6652950538,0.003129585601181942
18400,183.99999999997763,0.152971337166855,0.006003455181642671,1569744936.3812835,0.00018709648226214646,192.7537637517349,2.7326685706167993e-05,1960.8941677404896,41666.66512072437,0.003064733425086806
18500,184.99999999997672,0.16072519845174715,0.005934447847117151,1836155712.9519763,0.00021884974228412768,192.752161221297,3.159458563094387e-05,1960.8941677404896,41666.664917544585,0.0029908529947199783
18600,185.9999999999758,0.16962059027034698,0.005857370820737911,2165700003.2967825,0.00025812782883443373,192.75027889871419,3.677781643913121e-05,1960.8941677404896,41666.664678888694,0.002906354768011339
18700,186.9999999999749,0.17987071872922084,0.00577116230961701,2578908751.064377,0.00030737780655723827,192.74804808983606,4.3146095819320946e-05,1960.8941677404896,41666.66439604593,0.002809308461738424
18800,187.999999999974,0.19173586695842282,0.005674626829055957,3105028182.7194915,0.00037008550678996083,192.7453769048011,5.107365136905698e-05,1960.8941677404896,41666.66405736385,0.0026973680998051827
18900,188.99999999997308,0.20553276905052165,0.005566439542684569,3786648308.6735315,0.0004513271944357721,192.7421400299251,6.109026060364255e-05,1960.8941677404896,41666.663646951136,0.0025676914420667465
19000,189.99999999997218,0.22164283468009885,0.005445173618991189,4687308910.5919,0.0005586761187263001,192.7381628586858,7.396272433391486e-05,1960.8941677404896,41666.66314266471,0.0024168701064592145
19100,190.99999999997127,0.24051440502805396,0.005309372729643875,5904334979.498372,0.0007037323575052237,192.7331962199506,9.082832550230147e-05,1960.8941677404896,41666.662512903866,0.0022409120348814834
19200,191.99999999997036,0.2626477060655326,0.005157709001356458,7591085715.993263,0.0009047746554844061,192.72687500655994,0.00011341940830869444,1960.8941677404896,41666.66171136195,0.0020353734313564515
19300,192.99999999996945,0.2885374412870224,0.004989297964001251,9996508555.324724,0.0011914748327943757,192.7186485059973,0.0001444516072043246,1960.8941677404896,41666.66066818668,0.0017958534761845944
19400,193.99999999996854,0.3185212810108314,0.004804290832805423,13536900240.527271,0.001613450922526865,192.70765983911008,0.00018831183125058486,1960.8941677404896,41666.65927468077,0.0015192895570771984
19500,194.99999999996763,0.35243973234362097,0.004604922438017411,18927241897.82293,0.0022559208798411043,192.69253252673755,0.00025230023419035955,1960.8941677404896,41666.65735621087,0.0012068469721771076
19600,195.99999999996672,0.38898248230617055,0.004397191772533461,27417928342.63456,0.003267918134297792,192.6709881261633,0.00034888223899995076,1960.8941677404896,41666.65462365576,0.0008694379151784445
19700,196.9999999999658,0.4247410233542815,0.0041930301605327,41195857260.19909,0.00491009704731076,192.6391682308538,0.0004996772409473064,1960.8941677404896,41666.65058726342,0.000535644553386643
19800,197.9999999999649,0.45375460828427244,0.004011538323446231,63971706119.57743,0.0076247299175065345,192.5904901215749,0.0007420241075528057,1960.8941677404896,41666.644411096604,0.00025527157185377446
19900,198.999999999964,0.4697731109723213,0.003875342147473926,101641398712.82767,0.012114546580550486,192.51390439988342,0.0011383287414682463,1960.8941677404896,41666.634690917126,7.951246687073915e-05
20000,199.99999999996308,0.47183355248845876,0.0037985561800541875,162917828480.9729,0.019418028942234468,192.39156426509896,0.0017871649219107968,1960.8941677404896,41666.61915561508,1.2325883603228605e-05
20100,200.99999999996217,0.4651542072930233,0.0037760065609268832,260404820190.8829,0.031037415501486868,192.195786544847,0.0028366596473404057,1960.8941677404896,41666.59427432407,6.225046714774693e-07
20200,201.99999999996126,0.4531922762144224,0.0037926709788064566,412342757120.76373,0.04914676107917107,191.88471126699338,0.004504356812438759,1960.8941677404896,41666.55468777865,5.384116232829592e-09
20300,202.99999999996035,0.434670187199581,0.003841770764797749,643197354463.8602,0.07666211218870092,191.3968456151765,0.007099385384127757,1960.8941677404896,41666.49247404127,3.082381117318824e-12
20400,203.99999999995944,0.4063765701874368,0.003929037846339952,980386180289.586,0.11685134402373416,190.6470255898687,0.01102457239845609,1960.8941677404896,41666.39654562649,3.08775712715182e-17
20500,204.99999999995853,0.3643616301693214,0.004070722781148878,1443219211085.2476,0.1720159952544119,189.5293612421316,0.016718235367436197,1960.8941677404896,41666.25285475677,1.003076206759209e-24
20600,205.99999999995762,0.30476199849315116,0.00429348362856545,2019870945304.2478,0.24074659502398835,187.93662289407385,0.024476657435383253,1960.8941677404896,41666.04661659301,1.7936813060662598e-35
20700,206.9999999999567,0.22556528363025616,0.0046352556705450305,2637467245708.2114,0.31435734068441,185.80495195310402,0.03412513723224132,1960.8941677404896,41665.767843550384,5.341033660906713e-50
20800,207.9999999999558,0.12904605547950357,0.005144640087781482,3152896844464.2007,0.3757909293815304,183.17611288513962,0.04465933601002563,1960.8941677404896,41665.41961745493,3.858588528207781e-68
20900,208.9999999999549,0.023213853647216683,0.005876180373732551,3403338091270.7065,0.40564079556352395,180.23585293674384,0.054217504825739664,1960.8941677404896,41665.02417239884,9.783709637982547e-89
21000,209.99999999995399,-0.0798335528935848,0.006879690770070148,3305816128646.986,0.3940172408526159,177.27532767088988,0.06070614469508651,1960.8941677404896,41664.619433384956,8.159915417928332e-110
21100,210.99999999995308,-0.16846436707331655,0.008184470632563032,2915240523917.2197,0.3474648870219295,174.5802258104848,0.06280117076717215,1960.8941677404896,41664.24506324205,2.5733080269024652e-129
21200,211.99999999995217,-0.23574564179149718,0.009783034941989384,2377239506384.995,0.28334103129172367,172.32849984920855,0.06052180801976378,1960.8941677404896,41663.92782557764,7.604397597003986e-146
21300,212.99999999995126,-0.2805789026479853,0.011621623181912932,1833068769425.7288,0.2184818122712211,170.56503063097782,0.05497318675785931,1960.8941677404896,41663.67647042588,6.057053869470538e-159
21400,213.99999999995035,-0.3060942711245508,0.013603951254650755,1365118277307.6113,0.16270721544406236,169.2417882816918,0.0476464155506144,1960.8941677404896,41663.4861512427,7.303169373590602e-169
21500,214.99999999994944,-0.3172779019834382,0.015609517562447356,998580493188.4142,0.11901990775765832,168.27243926483155,0.03984343260007259,1960.8941677404896,41663.345785661695,3.5316383071862524e-176
21600,215.99999999994853,-0.3191614028245381,0.01752022054478072,725985144942.1218,0.08652951421927903,167.56947052431295,0.03243972646952075,1960.8941677404896,41663.24348655622,1.6456165541485145e-181
21700,216.99999999994762,-0.3158622417628423,0.01924428191927971,528332350190.63245,0.06297145599579743,167.06022259369036,0.025897612319727904,1960.8941677404896,41663.16911030383,2.1875268152926408e-185
21800,217.9999999999467,-0.31028621359630565,0.02072861974042777,386275723476.5576,0.046039854864787615,166.6898521183136,0.020380390587754073,1960.8941677404896,41663.1148748031,3.2604298004763425e-188
21900,218.9999999999458,-0.3042242991546862,0.021957983073242024,284094139133.8497,0.03386092404653278,166.41883619366442,0.015872242611796497,1960.8941677404896,41663.07511200442,2.759867986363139e-190
22000,219.9999999999449,-0.29862176920865413,0.022945403663761146,210175652614.70526,0.025050646350236648,166.21922934387698,0.012268151896075651,1960.8941677404896,41663.045784764996,8.17308732327898e-192
22100,220.99999999994398,-0.2938697491148746,0.02372020253686503,156299681834.75455,0.018629218016392616,166.0713374935183,0.009430516371653168,1960.8941677404896,41663.024033043686,6.00770008519426e-193
22200,221.99999999994307,-0.2900426075394162,0.024317871584246125,116733575154.04839,0.013913369469790993,165.96120853215865,0.007220349028458494,1960.8941677404896,41663.00782285471,8.587104441253377e-194
22300,222.99999999994216,-0.28706030988685294,0.024773405272031278,87479789782.39082,0.010426637193077003,165.8788668891917,0.005512106091367927,1960.8941677404896,41662.995695733174,2.0034974552960628e-194
22400,223.99999999994125,-0.2847852968202453,0.02511781827189593,65728839181.357025,0.00783416102131589,165.81710658617448,0.004199075488646142,1960.8941677404896,41662.98659584324,6.722113726606237e-195
22500,224.99999999994034,-0.2830732160237667,0.02537689072212653,49484018004.67692,0.005897955446325439,165.7706714953838,0.0031938385875940143,1960.8941677404896,41662.979751770436,2.9566025869152637e-195
22600,225.99999999993943,-0.2817954443333161,0.025571192920106952,37309457383.01046,0.00444688055345012,165.73569537391134,0.0024264674389188746,1960.8941677404896,41662.97459537108,1.592352662895799e-195
22700,226.99999999993852,-0.2808462798529884,0.02571670694474693,28161324948.75043,0.0033565229048604112,165.70931469671572,0.001841911297563576,1960.8941677404896,41662.970705446496,9.98372246760307e-196
22800,227.99999999993761,-0.2801427750287818,0.02582563713587229,21273722312.378094,0.002535595762737913,165.6893970466109,0.0013973048232631402,1960.8941677404896,41662.96776810816,7.017674858080314e-196
22900,228.9999999999367,-0.2796216298183471,0.025907201011846664,16080436682.038738,0.001916612735432234,165.67434778865916,0.0010595266282147824,1960.8941677404896,41662.96554849772,5.376516637194866e-196
23000,229.9999999999358,-0.2792353568314883,0.025968313653236187,12160397142.364906,0.0014493867605600002,165.66297065372387,0.0008031237562518115,1960.8941677404896,41662.96387035386,4.39571223483528e-196
23100,230.9999999999349,-0.278948693926431,0.02601414325403771,9199044373.141157,0.0010964257966365903,165.65436607951582,0.0006086128024610306,1960.8941677404896,41662.9626010902,3.7745727704049023e-196
23200,231.99999999993398,-0.2787356057011527,0.026048545504271672,6960579276.667516,0.0008296251620173825,165.6478564159628,0.00046112214385147024,1960.8941677404896,41662.96164080372,3.363642492618684e-196
23300,232.99999999993307,-0.2785769201614739,0.02607439555352385,5267786833.163689,0.0006278627584324853,165.64293050680462,0.00034932379523007137,1960.8941677404896,41662.96091412298,3.082670290784746e-196
23400,233.99999999993216,-0.27845852804486915,0.026093838177956012,3987224890.960881,0.00047523373625691544,165.63920240469537,0.0002646021201775161,1960.8941677404896,41662.96036413098,2.885712788688946e-196
23500,234.99999999993125,-0.2783700383248217,0.026108474743262118,3018268520.001887,0.0003597447008918163,165.63638048857953,0.00020041172511366394,1960.8941677404896,41662.959947816744,2.745024588244526e-196
23600,235.99999999993034,-0.278303786265745,0.026119502291702255,2284958840.413821,0.000272342181998528,165.6342442908201,0.00015178412322979274,1960.8941677404896,41662.95963266108,2.643088007286028e-196
23700,236.99999999992943,-0.27825410642452564,0.02612781679371669,1729911508.7049677,0.00020618659146602047,165.6326270691158,0.00011495015077065784,1960.8941677404896,41662.95939406785,2.5684276756271734e-196
23800,237.99999999992852,-0.2782168014765296,0.026134089759121938,1309749234.8419359,0.0001561078292435038,165.63140267640725,8.705177961611891e-05,1960.8941677404896,41662.95921342822,2.513295322637471e-196
23900,238.9999999999276,-0.27818875439299534,0.02613882511266005,991668489.9975616,0.00011819607233546897,165.630475656127,6.592260794724328e-05,1960.8941677404896,41662.95907666028,2.472328859914208e-196
24000,239.9999999999267,-0.27816764503265595,0.02614240146799118,750853963.1549915,8.949360621779881e-05,165.62977376335996,4.9920912461137555e-05,1960.8941677404896,41662.958973106,2.4417433131133436e-196
24100,240.9999999999258,-0.27815174264082076,0.026145103597105562,568528742.0897791,6.77624276687484e-05,165.62924231372983,3.780281679743403e-05,1960.8941677404896,41662.95889469786,2.418824507756609e-196
24200,241.99999999992488,-0.2781397535419238,0.026147145896395736,430482391.28399754,5.130880770394767e-05,165.62883991106884,2.862601578768879e-05,1960.8941677404896,41662.958835328674,2.4016017867120683e-196
24300,242.99999999992397,-0.2781307090273281,0.026148689914959066,325958940.22723275,3.885075190559453e-05,165.62853521619053,2.1676738902631366e-05,1960.8941677404896,41662.95879037489,2.388630352804428e-196
24400,243.99999999992306,-0.2781238825884829,0.02614985746936116,246816295.45343935,2.9417811501763997e-05,165.6283045023378,1.641436875393997e-05,1960.8941677404896,41662.95875633594,2.3788429149348936e-196
24500,244.99999999992215,-0.2781187286389333,0.026150740471323677,186890553.64556286,2.227531641905967e-05,165.6281298053698,1.2429461316744732e-05,1960.8941677404896,41662.958730561644,2.3714464371955053e-196
24600,245.99999999992124,-0.27811483702388656,0.026151408302451017,141515114.9507266,1.6867058832654266e-05,165.62799752376205,9.41193299451296e-06,1960.8941677404896,41662.958711045096,2.3658490152022245e-196
24700,246.99999999992033,-0.27811189916850093,0.02615191335495528,107156812.59418677,1.277192378337234e-05,165.62789735890448,7.126956942509073e-06,1960.8941677404896,41662.958696266985,2.361607342933257e-196
24800,247.99999999991942,-0.2781096828353724,0.02615229519866726,81140534.99409714,9.671067136079457e-06,165.62782151290713,5.396703118142649e-06,1960.8941677404896,41662.95868507684,2.3583885333081976e-196
24900,248.99999999991851,-0.27810801327225965,0.026152583717323104,61440790.925968565,7.323072419747918e-06,165.6277640812964,4.086506815662357e-06,1960.8941677404896,41662.9586766035,2.3559421135644046e-196
25000,249.9999999999176,-0.2781067591195269,0.0261528014701735,46523928.10835324,5.545145003083238e-06,165.62772059322785,3.0943925366472628e-06,1960.8941677404896,41662.958670187356,2.35407933386353e-196
25100,250.9999999999167,-0.27810582187600774,0.026152965470340732,35228686.34324543,4.1988753311300875e-06,165.6276876633709,2.343139730603818e-06,1960.8941677404896,41662.958665328966,2.352657792105639e-196
25200,251.9999999999158,-0.278105128036984,0.02615308852317901,26675766.219279397,3.179460500621292e-06,165.627662728333,1.774273943835041e-06,1960.8941677404896,41662.9586616501,2.3515699584966923e-196
25300,252.99999999991488,-0.27810462325016255,0.02615318023187646,20199362.04328567,2.407543731882003e-06,165.62764384709027,1.3435162995673144e-06,1960.8941677404896,41662.95865886442,2.350734581489058e-196
25400,253.99999999991397,-0.27810426800797894,0.026153247750511168,15295322.554633016,1.8230356911574144e-06,165.62762954987696,1.0173374692725261e-06,1960.8941677404896,41662.95865675506,2.350090234724783e-196
25500,254.99999999991306,-0.2781040345241146,0.02615329634439969,11581900.254621297,1.380436238607089e-06,165.62761872376672,7.703481088988548e-07,1960.8941677404896,41662.95865515782,2.349590461870461e-196
25600,255.99999999991215,-0.27810390454035416,0.02615332980212609,8770031.782507485,1.0452921731456501e-06,165.62761052603528,5.83322752804667e-07,1960.8941677404896,41662.958653948335,2.349200118074878e-196
25700,256.99999999991127,-0.2781038678864203,0.026153350731807738,6640834.641782902,7.915150875571233e-07,165.62760431855892,4.417034143482437e-07,1960.8941677404896,41662.9586530325,2.3488926099029494e-196
25800,257.99999999991036,-0.27810392167651754,0.026153360764964627,5028567.860728173,5.993504650045935e-07,165.62759961813927,3.344664526547829e-07,1960.8941677404896,41662.95865233905,2.34864781124349e-196
25900,258.99999999990945,-0.2781040700771961,0.026153360684051337,3807729.8054858577,4.538398790146436e-07,165.62759605889053,2.5326452472499957e-07,1960.8941677404896,41662.95865181395,2.348450488572915e-196
26000,259.99999999990854,-0.2781043246270511,0.026153350483700512,2883288.5848585735,3.4365656424236484e-07,165.6275933637574,1.9177684501124775e-07,1960.8941677404896,41662.9586514163,2.3482891104765894e-196
26100,260.99999999990763,-0.2781047051318349,0.026153329370521575,2183284.4336137674,2.6022370121385106e-07,165.62759132294852,1.4521718373603563e-07,1960.8941677404896,41662.9586511152,2.3481549473131187e-196
26200,261.9999999999067,-0.2781052412041249,0.02615329570148775,1653228.1574733779,1.9704677203995658e-07,165.62758977760637,1.0996131049013866e-07,1960.8941677404896,41662.958650887194,2.348041390106881e-196
26300,262.9999999999058,-0.2781059745668405,0.026153246856152012,1251859.5640772036,1.4920801163086432e-07,165.62758860744103,8.326488550425486e-08,1960.8941677404896,41662.95865071454,2.3479434351722123e-196
26400,263.9999999999049,-0.27810696229958615,0.026153179032771614,947935.6862456236,1.1298359892541878e-07,165.62758772136635,6.30498404431606e-08,1960.8941677404896,41662.95865058384,2.3478572940760865e-196
26500,264.999999999904,-0.27810828127997134,0.0261530869524995,717798.7749973817,8.555378817381823e-08,165.6275870504107,4.7742621241676686e-08,1960.8941677404896,41662.95865048484,2.3477800984192484e-196
26600,265.9999999999031,-0.27811003416532065,0.02615296344865273,543534.7441550762,6.478341561215884e-08,165.62758654234725,3.6151702136439785e-08,1960.8941677404896,41662.95865040988,2.3477096763635325e-196
26700,266.9999999999022,-0.2781123573794907,0.026152798909142072,411578.71331691305,4.9055695387744676e-08,165.6275861576287,2.7374836749884134e-08,1960.8941677404896,41662.95865035312,2.34764438345664e-196
26800,267.99999999990126,-0.2781154317251423,0.02615258052875075,311659.10060933576,3.7146366927236775e-08,165.6275858663096,2.0728826725274112e-08,1960.8941677404896,41662.958650310145,2.3475829745544763e-196
26900,268.99999999990035,-0.2781194964454771,0.026152291313215774,235998.0708544327,2.8128397075327308e-08,165.627585645714,1.5696341131143477e-08,1960.8941677404896,41662.95865027759,2.3475245068531566e-196
27000,269.99999999989944,-0.27812486782600504,0.026151908757856886,178706.10040834273,2.1299818824238328e-08,165.62758547867168,1.1885647062250974e-08,1960.8941677404896,41662.958650252935,2.347468266471874e-196
27100,270.99999999989853,-0.2781319637777545,0.026151403098366045,135323.53053530704,1.6129089474126104e-08,165.627585352181,9.000116861172038e-09,1960.8941677404896,41662.95865023428,2.347413712865442e-196
27200,271.9999999998976,-0.27814133630375765,0.026150734998413003,102473.42312571824,1.2213714819415402e-08,165.62758525639677,6.815138392831987e-09,1960.8941677404896,41662.958650220164,2.347360436735703e-196
27300,272.9999999998967,-0.27815371435580194,0.026149852495490376,77598.69656873013,9.248918610692457e-09,165.6275851838638,5.16063105722421e-09,1960.8941677404896,41662.95865020946,2.3473081281632986e-196
27400,273.9999999998958,-0.2781700603819004,0.026148686969738467,58763.08010566431,7.003918483727496e-09,165.62758512893745,3.90780657700198e-09,1960.8941677404896,41662.958650201355,2.3472565524777416e-196
27500,274.9999999998949,-0.27819164490478676,0.026147147826280116,44500.392719631236,5.303961646355471e-09,165.62758508734308,2.959144011258511e-09,1960.8941677404896,41662.95865019522,2.347205531986626e-196
27600,275.999999999894,-0.2782201448288429,0.0261451154846598,33700.41426548252,4.016721961457137e-09,165.62758505584378,2.240798643631596e-09,1960.8941677404896,41662.95865019054,2.3471549321411663e-196
27700,276.9999999998931,-0.2782577729407938,0.026142432142788007,25522.464930255184,3.0419995608445015e-09,165.62758503198887,1.6968538469968325e-09,1960.8941677404896,41662.958650187065,2.3471046510608614e-196
27800,277.99999999989217,-0.27830744835858956,0.026138889619273298,19329.965962990602,2.303921197707319e-09,165.62758501392236,1.2849684854759659e-09,1960.8941677404896,41662.95865018441,2.3470546116016276e-196
27900,278.99999999989126,-0.27837302062914615,0.026134213367497616,14640.887817775229,1.745034205502993e-09,165.62758500023892,9.730810440750923e-10,1960.8941677404896,41662.95865018233,2.3470047553498024e-196
28000,279.99999999989035,-0.27845956393271987,0.02612804148614409,11090.228546625714,1.3218343314680487e-09,165.62758498987446,7.369139327227537e-10,1960.8941677404896,41662.95865018087,2.346955038074429e-196
28100,280.99999999988944,-0.2785737625817336,0.02611989721232956,8401.601725514405,1.0013793271631971e-09,165.62758498202314,5.580836976680312e-10,1960.8941677404896,41662.95865017964,2.3469054262837057e-196
28200,281.99999999988853,-0.2787244148492829,0.02610915296437904,6365.722291719133,7.587246948437297e-10,165.6275849760748,4.226700375086262e-10,1960.8941677404896,41662.95865017891,2.3468558946175465e-196
28300,282.9999999998876,-0.27892308919749803,0.026094983495945058,4824.11561062123,5.749819858338488e-10,165.62758497156736,3.201322348443076e-10,1960.8941677404896,41662.95865017818,2.346806423873226e-196
28400,283.9999999998867,-0.27918497509020324,0.026076305138306295,3656.7816711028236,4.358485071092149e-10,165.6275849681512,2.4248865767090216e-10,1960.8941677404896,41662.958650177454,2.346756999510371e-196
28500,284.9999999998858,-0.2795299792878792,0.026051697475729378,2772.8541795230394,3.3049398713820045e-10,165.62758496556125,1.8369546219921205e-10,1960.8941677404896,41662.958650176966,2.3467076105189706e-196
28600,285.9999999998849,-0.27998412665047767,0.026019303201436732,2103.5274478666147,2.507175380638527e-10,165.62758496359697,1.3917613479087497e-10,1960.8941677404896,41662.958650176966,2.346658248562203e-196
28700,286.999999999884,-0.280581329565227,0.025976701509202553,1596.7004987909447,1.9030929141818157e-10,165.6275849621064,1.0546525214874795e-10,1960.8941677404896,41662.958650176966,2.346608907327394e-196
28800,287.9999999998831,-0.28136558756434604,0.025920750509599678,1212.9214799908966,1.4456701653049472e-10,165.6275849609748,7.993872974633695e-11,1960.8941677404896,41662.958650176966,2.3465595820345705e-196
28900,288.99999999988216,-0.2823936603984715,0.02584739538856215,922.3166975311968,1.0993009478185235e-10,165.62758496011458,6.060956079984202e-11,1960.8941677404896,41662.958650176966,2.346510269064305e-196
